uid,dataset,group_id,prompt,num_tokens
DefAn_QA_domain_8_public.csv_8203,DefAn,8,"vishal invested 10 % more than trishul . trishul invested 10 % less than raghu . if the total sum of their investments is rs . 6936 , how much amount did raghu invest ?(Give me the numeric answer only)",52
DefAn_QA_domain_3_public.csv_1601,DefAn,3,"Who was awarded the Nobel Prize in Physics for the year 2014? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_6_public.csv_118,DefAn,6,What was the position of Ulsan National Institute of Science and Technology (UNIST) in the QS rankings for 2022?,26
DefAn_QA_domain_8_public.csv_11920,DefAn,8,"dacid obtained 96 , 95 , 82 , 97 and 95 marks ( out of 100 ) in english , mathematics , physics , chemistry and biology . what are his average marks ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_11573,DefAn,8,"in a college , the ratio of the number of boys to girls is 8 : 5 . if there are 200 girls , the total number of students in the college is(Give me the numeric answer only)",41
DefAn_QA_domain_3_public.csv_1584,DefAn,3,"Who was awarded the Nobel Prize in Chemistry for the year 2011? [first name + last name only] if multiple person, give one name only.",30
DefAn_QA_domain_8_public.csv_6496,DefAn,8,"in an election between the two candidates , the candidates who gets 70 % of votes polled is winned by 360 vote ’ s majority . what is the total number of votes polled ?(Give me the numeric answer only)",46
DefAn_QA_domain_8_public.csv_8007,DefAn,8,"sides of a rectangular park are in the ratio 3 : 2 and its area is 3750 sq m , the cost of fencing it at 90 ps per meter is ?(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_2255,DefAn,8,"find a number such that when 15 is subtracted from 7 times the number , the results is more than twice the number ?(Give me the numeric answer only)",33
DefAn_QA_domain_8_public.csv_12973,DefAn,8,"if an average hard drive had a capacity of 0.1 tb in 2000 , and average hard drive capacities double every 5 years , what will be the average hard drive capacity in 2050 ?(Give me the numeric answer only)",45
DefAn_QA_domain_8_public.csv_7669,DefAn,8,the diagonals of a rhombus are 17 cm and 20 cm . find its area ?(Give me the numeric answer only),27
DefAn_QA_domain_8_public.csv_5557,DefAn,8,a train 110 m long is running with a speed of 80 km / hr . in what time will it pass a man who is running at 8 km / hr in the direction opposite to that in which the train is going ?(Give me the numeric answer only),53
DefAn_QA_domain_8_public.csv_2624,DefAn,8,"dan ’ s car gets 32 miles per gallon . if gas costs $ 4 / gallon , then how many miles can dan ’ s car go on $ 46 of gas ?(Give me the numeric answer only)",44
DefAn_QA_domain_6_public.csv_409,DefAn,6,What was the position of Universitat Autònoma de Barcelona in the QS rankings for 2023?,17
DefAn_QA_domain_8_public.csv_6720,DefAn,8,"what is the least number which when divided by 5 , 6 , 9 and 12 leaves remainder 4 in each care ?(Give me the numeric answer only)",31
DefAn_QA_domain_8_public.csv_8428,DefAn,8,"if x is equal to the sum of the integers from 60 to 80 , inclusive , and y is the number of even integers from 60 to 80 , inclusive , what is the value of x + y ?(Give me the numeric answer only)",49
DefAn_QA_domain_2_public.csv_10,DefAn,2,What was the population count of New South Wales's 5-9  age group in 2011?,18
DefAn_QA_domain_8_public.csv_14350,DefAn,8,"when positive integer n is divided by positive integer p , the quotient is 20 , with a remainder of 7 . when n is divided by ( p + 2 ) , the quotient is 15 and the remainder is 2 . what is the value of n ?(Give me the numeric answer only)",57
DefAn_QA_domain_8_public.csv_8500,DefAn,8,"two trains 121 meters and 165 meters in length respectively are running in opposite directions , one at the rate of 80 km and the other at the rate of 65 kmph . in what time will they be completely clear of each other from the moment they meet ?(Give me the numeric answer only)",59
DefAn_QA_domain_6_public.csv_586,DefAn,6,What was the position of The University of Melbourne in the QS rankings for 2024?,17
DefAn_QA_domain_8_public.csv_7757,DefAn,8,"a particular library has 75 books in a special collection , all of which were in the library at the beginning of the month . these book are occasionally loaned out through an inter - library program . if , by the end of the month , 65 percent of books that were loaned out are returned and there are 54 books in the special collection at that time , how many books of the special collection were loaned out during that month ?(Give me the numeric answer only)",95
DefAn_QA_domain_8_public.csv_6,DefAn,8,"a train 125 m long passes a man , running at 15 km / hr in the same direction in which the train is going , in 10 seconds . the speed of the train is ?(Give me the numeric answer only)",45
DefAn_QA_domain_6_public.csv_110,DefAn,6,What was the position of University of Reading in the QS rankings for 2022?,16
DefAn_QA_domain_3_public.csv_700,DefAn,3,"Who emerged as the winner of the Nobel Prize in Economics in 1939? [first name + last name only] if multiple person, give one name only.",31
DefAn_QA_domain_3_public.csv_792,DefAn,3,"Who was the laureate of the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",31
DefAn_QA_domain_8_public.csv_10028,DefAn,8,"in a sports club with 30 members , 18 play badminton and 19 play tennis and 2 do not play either . how many members play both badminton and tennis ?(Give me the numeric answer only)",41
DefAn_QA_domain_8_public.csv_2055,DefAn,8,the first doughnut is priced at $ 1 and then if you purchase additional doughnuts as dozens then the price is $ 6 / dozen . what is the total number of doughnuts purchased if you paid $ 21 ?(Give me the numeric answer only),57
DefAn_QA_domain_8_public.csv_724,DefAn,8,mr . smith calculated the average of 10 3 digit numbers . but due to a mistake he reversed the digits of a number and thus his average increased by 19.8 the difference between the unit digit and hundreds digit of that number is :(Give me the numeric answer only),55
DefAn_QA_domain_8_public.csv_7798,DefAn,8,"if 8 workers can build 8 cars in 8 days , then how many days would it take 5 workers to build 5 cars ?(Give me the numeric answer only)",33
DefAn_QA_domain_6_public.csv_521,DefAn,6,What was the position of Airlangga University in the QS rankings for 2023?,15
DefAn_QA_domain_8_public.csv_11386,DefAn,8,"rs . 880 is divided amongst a , b , c so that 4 times a ' s share , 5 times b ' s share and 10 times c ' s share are all equal . find c ' s share ?(Give me the numeric answer only)",51
DefAn_QA_domain_8_public.csv_98,DefAn,8,"a trader mixes 80 kg of tea at 15 per kg with 20 kg of tea at cost price of 20 per kg . in order to earn a profit of 35 % , what should be the sale price of the mixed tea ?(Give me the numeric answer only)",54
DefAn_QA_domain_8_public.csv_6264,DefAn,8,"at the faculty of aerospace engineering , 312 students study random - processing methods , 232 students study scramjet rocket engines and 114 students study them both . if every student in the faculty has to study one of the two subjects , how many students are there in the faculty of aerospace engineering ?(Give me the numeric answer only)",67
DefAn_QA_domain_8_public.csv_6256,DefAn,8,"how many integerskgreater than 100 and less than 1100 are there such that if the hundreds and the units digits ofkare reversed , the resulting integer is k + 99 ?(Give me the numeric answer only)",44
DefAn_QA_domain_8_public.csv_1915,DefAn,8,barbata invests $ 2400 in the national bank at 4 % . how much additional money must she invest at 8 % so that the total annual income will be equal to 6 % of her entire investment ?(Give me the numeric answer only),50
DefAn_QA_domain_8_public.csv_3625,DefAn,8,"if a * b = 2 a – 3 b + ab , then 3 * 5 + 5 * 3 is equal to :(Give me the numeric answer only)",33
DefAn_QA_domain_8_public.csv_688,DefAn,8,the average runs of a cricket player of 13 innings was 22 . how many runs must he make in his next innings so as to increase his average of runs by 5 ?(Give me the numeric answer only),42
DefAn_QA_domain_7_public.csv_6,DefAn,7,Where did CVPR take place in 2018? Give me the exact location only.,16
DefAn_QA_domain_8_public.csv_11683,DefAn,8,"the l . c . m of two numbers is 495 and their h . c . f is 5 . if the sum of the numbers is 10 , then their difference is :(Give me the numeric answer only)",43
DefAn_QA_domain_8_public.csv_7013,DefAn,8,"in the number 11,0 ab , a and b represent the tens and units digits , respectively . if 11,0 ab is divisible by 50 , what is the greatest possible value of b × a ?(Give me the numeric answer only)",49
DefAn_QA_domain_8_public.csv_5778,DefAn,8,"if the average ( arithmetic mean ) of x , x + 2 , and x + 4 is 93 , what is the value of x ?(Give me the numeric answer only)",36
DefAn_QA_domain_8_public.csv_6439,DefAn,8,"5 % people of a village in sri lanka died by bombardment , 15 % of the remainder left the village on account of fear . if now the population is reduced to 3294 , how much was it in the beginning ?(Give me the numeric answer only)",54
DefAn_QA_domain_8_public.csv_5708,DefAn,8,"joe needs to paint all the airplane hangars at the airport , so he buys 360 gallons of paint to do the job . during the first week , he uses 1 / 3 of all the paint . during the second week , he uses 1 / 5 of the remaining paint . how many gallons of paint has joe used ?(Give me the numeric answer only)",75
DefAn_QA_domain_3_public.csv_324,DefAn,3,"In 1925, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",31
DefAn_QA_domain_3_public.csv_811,DefAn,3,"Who attained the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",27
DefAn_QA_domain_8_public.csv_1129,DefAn,8,"360 metres long yard , 31 trees are palnted at equal distances , one tree being at each end of the yard . what is the distance between 2 consecutive trees(Give me the numeric answer only)",41
